"date","manner_of_death","armed","age","gender","race","state","signs_of_mental_illness","threat_level","flee","body_camera","longitude","latitude","year"
2015-04-15,"shot","toy weapon",51,"M",0,"MO","False","attack","Car","True",-92.326,38.948,"2015"
2015-04-15,"shot","gun",72,"M",0,"CO","True","attack","Not fleeing","False",-105.192,38.446,"2015"
2015-04-15,"shot","toy weapon",52,"M",0,"CA","True","attack","Not fleeing","False",-117.721,34.051,"2015"
2015-04-16,"shot","knife",47,"M",0,"CA","False","other","Not fleeing","False",-119.281,35.5,"2015"
2015-04-17,"shot","gun",18,"M",1,"IL","False","attack","Foot","False",-87.572,41.761,"2015"
2015-04-17,"shot","gun",29,"M",0,"CA","False","attack","Not fleeing","False",-116.954,33.744,"2015"
2015-04-17,"shot","knife",23,"M",1,"MO","True","other","Not fleeing","True",-90.244,38.724,"2015"
2015-04-18,"shot","gun",43,"M",0,"AZ","True","attack","Not fleeing","False",-112.039,33.48,"2015"
2015-04-18,"shot","gun",45,"M",0,"FL","False","attack","Not fleeing","False",-85.702,30.171,"2015"
2015-04-19,"shot","gun",40,"M",0,"KY","True","attack","Not fleeing","False",-84.66,37.868,"2015"
2015-04-19,"shot","knife",44,"M",0,"NE","False","attack","Not fleeing","False",-102.983,41.122,"2015"
2015-04-20,"shot","gun",25,"M",0,"TX","False","other","Not fleeing","False",-98.35,26.282,"2015"
2015-04-21,"shot","unarmed",37,"M",0,"WA","True","other","Foot","False",-122.485,47.16,"2015"
2015-04-21,"shot","knife",59,"M",0,"SC","True","other","Not fleeing","False",-81.2,34.073,"2015"
2015-04-21,"shot","knife",35,"M",0,"CA","True","other","Not fleeing","False",-118.205,34.072,"2015"
2015-04-22,"shot","unarmed",18,"M",1,"VA","False","other","Not fleeing","False",-76.34,36.83,"2015"
2015-04-22,"shot","knife",51,"M",0,"AZ","False","other","Not fleeing","False",-109.917,31.401,"2015"
2015-04-22,"shot","gun",30,"M",0,"NY","True","attack","Foot","False",-73.794,40.71,"2015"
2015-04-22,"shot","gun",31,"M",1,"TX","False","attack","Foot","False",-97.304,32.769,"2015"
2015-04-22,"shot","gun",39,"M",0,"CO","False","attack","Not fleeing","False",-105.257,39.938,"2015"
2015-04-23,"shot","toy weapon",26,"M",0,"CA","True","attack","Not fleeing","False",-118.438,34.323,"2015"
2015-04-23,"shot","gun",51,"M",0,"OK","False","attack","Not fleeing","False",-95.157,34.133,"2015"
2015-04-23,"shot","unarmed",19,"M",0,"CA","False","other","Not fleeing","False",-118.174,33.781,"2015"
2015-04-24,"shot","gun",49,"M",0,"OR","False","attack","Not fleeing","False",-122.997,44.914,"2015"
2015-04-24,"shot","gun",63,"M",0,"OK","False","attack","Car","False",-94.887,36.897,"2015"
2015-04-24,"shot","gun",20,"M",1,"CO","False","attack","Foot","True",-104.493,37.176,"2015"
2015-04-25,"shot","machete",25,"M",0,"TX","True","other","Not fleeing","True",-97.001,28.878,"2015"
2015-04-25,"shot","unarmed",24,"M",1,"NY","True","attack","Foot","False",-73.982,40.725,"2015"
2015-04-25,"shot","knife",58,"M",0,"FL","True","other","Not fleeing","False",-81.812,28.567,"2015"
2015-04-26,"shot","unarmed",29,"M",0,"OK","False","attack","Not fleeing","False",-94.772,35.745,"2015"
2015-04-26,"shot","gun",76,"M",0,"CA","False","attack","Not fleeing","False",-119.601,36.211,"2015"
2015-04-26,"shot","gun",45,"M",0,"CA","False","attack","Not fleeing","False",-117.956,33.696,"2015"
2015-04-27,"shot","hammer",20,"M",1,"MI","False","other","Not fleeing","False",-83.236,42.366,"2015"
2015-04-28,"shot","gun",58,"M",0,"OH","False","attack","Not fleeing","False",-82.516,40.739,"2015"
2015-04-28,"shot","gun",21,"M",1,"LA","False","attack","Not fleeing","True",-89.966,30.019,"2015"
2015-04-28,"shot","gun",27,"M",0,"IL","True","attack","Not fleeing","False",-88.941,37.731,"2015"
2015-04-29,"shot","knife",26,"M",0,"OK","False","other","Foot","False",-97.949,35.04,"2015"
2015-04-29,"shot","gun",33,"M",0,"AZ","True","attack","Not fleeing","False",-111.8,33.39,"2015"
2015-04-29,"shot","gun",27,"M",0,"CA","False","attack","Not fleeing","False",-121.492,38.37,"2015"
2015-04-29,"shot","gun",25,"F",1,"GA","False","attack","Not fleeing","False",-84.39,33.752,"2015"
2015-04-29,"shot","gun",53,"M",1,"VA","True","attack","Not fleeing","False",-77.502,36.611,"2015"
2015-04-29,"shot","gun",53,"M",0,"TN","True","attack","Not fleeing","False",-86.779,36.054,"2015"
2015-04-30,"shot","unarmed",42,"M",0,"CA","True","other","Not fleeing","True",-117.206,32.754,"2015"
2015-04-30,"shot and Tasered","metal object",22,"M",0,"TX","False","other","Not fleeing","False",-106.342,31.694,"2015"
2015-05-02,"shot","gun",52,"M",0,"DE","False","attack","Not fleeing","True",-75.603,39.28,"2015"
2015-05-03,"shot","gun",36,"M",0,"UT","True","attack","Not fleeing","True",-109.996,40.306,"2015"
2015-05-03,"shot","gun",30,"M",1,"TX","False","attack","Not fleeing","False",-96.642,32.958,"2015"
2015-05-03,"shot","gun",34,"M",0,"TX","False","attack","Not fleeing","False",-96.642,32.958,"2015"
2015-05-03,"shot","gun",44,"M",0,"NM","False","attack","Not fleeing","False",-106.687,35.052,"2015"
2015-05-03,"shot","gun",53,"M",0,"KY","False","attack","Not fleeing","False",-83.245,37.38,"2015"
2015-05-04,"shot","toy weapon",36,"M",0,"WA","True","attack","Not fleeing","False",-119.168,46.202,"2015"
2015-05-05,"shot","unarmed",29,"M",1,"CA","False","attack","Not fleeing","True",-118.472,33.988,"2015"
2015-05-05,"shot","knife",32,"M",0,"CA","False","attack","Not fleeing","False",-118.044,34.054,"2015"
2015-05-05,"shot","gun",46,"M",0,"VA","True","attack","Not fleeing","False",-80.746,37.058,"2015"
2015-05-06,"shot","gun",18,"M",0,"NC","False","attack","Car","False",-78.526,35.951,"2015"
2015-05-07,"shot","knife",38,"M",0,"NY","False","other","Car","False",-73.98,41.518,"2015"
2015-05-08,"shot","sword",35,"M",0,"AZ","False","attack","Not fleeing","False",-110.923,33.079,"2015"
2015-05-08,"shot","gun",58,"M",0,"NY","True","attack","Not fleeing","False",-76.008,43.266,"2015"
2015-05-08,"shot","gun",48,"M",1,"LA","False","attack","Not fleeing","False",-90.072,29.86,"2015"
2015-05-10,"shot","gun",47,"M",0,"WA","False","attack","Not fleeing","False",-122.489,47.229,"2015"
2015-05-11,"shot","knife",28,"M",0,"FL","True","other","Not fleeing","False",-81.481,29.973,"2015"
2015-05-12,"shot","gun",28,"M",1,"FL","False","other","Foot","False",-81.739,30.213,"2015"
2015-05-12,"shot","knife",40,"M",0,"CA","True","other","Not fleeing","False",-117.613,33.655,"2015"
2015-05-12,"shot and Tasered","gun",46,"M",0,"HI","False","attack","Not fleeing","False",-157.862,21.31,"2015"
2015-05-14,"shot","gun",37,"M",0,"MI","True","attack","Car","False",-85.641,42.229,"2015"
2015-05-14,"shot","gun",53,"M",0,"FL","True","attack","Not fleeing","False",-81.278,29.85,"2015"
2015-05-15,"shot","gun",41,"M",0,"IL","True","attack","Not fleeing","False",-89.069,42.25,"2015"
2015-05-15,"shot","toy weapon",42,"M",0,"CA","True","attack","Not fleeing","False",-121.434,38.552,"2015"
2015-05-16,"shot","gun",45,"M",1,"IL","False","attack","Foot","False",-87.634,41.603,"2015"
2015-05-17,"shot","gun",34,"M",0,"CA","True","attack","Foot","True",-117.154,32.802,"2015"
2015-05-17,"shot","gun",18,"M",0,"FL","True","attack","Not fleeing","False",-82.659,27.82,"2015"
2015-05-17,"shot","sword",27,"M",0,"NM","False","other","Not fleeing","False",-105.673,33.357,"2015"
2015-05-19,"shot","unarmed",54,"M",0,"VA","False","attack","Not fleeing","False",-77.105,38.873,"2015"
2015-05-19,"shot","gun",35,"M",0,"AR","False","attack","Not fleeing","False",-92.008,34.967,"2015"
2015-05-19,"shot","gun",17,"M",0,"CO","False","attack","Other","False",-108.556,39.074,"2015"
2015-05-20,"shot","gun",29,"M",1,"PA","False","attack","Not fleeing","False",-76.3,40.042,"2015"
2015-05-20,"shot","gun",38,"M",1,"KY","False","attack","Not fleeing","False",-87.123,37.724,"2015"
2015-05-20,"shot","gun",26,"M",1,"NE","False","attack","Not fleeing","False",-95.957,41.324,"2015"
2015-05-20,"shot and Tasered","knife",52,"M",0,"OH","False","other","Not fleeing","False",-81.429,40.965,"2015"
2015-05-20,"shot and Tasered","knife",39,"F",0,"WY","False","other","Car","False",-105.45,44.302,"2015"
2015-05-21,"shot","gun",22,"M",0,"TX","True","undetermined","Not fleeing","False",-106.423,31.904,"2015"
2015-05-21,"shot","knife",29,"M",1,"FL","False","attack","Not fleeing","False",-80.184,26.107,"2015"
2015-05-21,"shot","knife",43,"M",0,"SC","False","attack","Not fleeing","False",-80.078,32.858,"2015"
2015-05-21,"shot","knife",24,"M",0,"NJ","True","other","Not fleeing","False",-74.041,40.901,"2015"
2015-05-21,"shot","gun",32,"M",1,"SC","False","attack","Not fleeing","False",-79.938,32.778,"2015"
2015-05-22,"shot","toy weapon",40,"M",0,"PA","False","attack","Not fleeing","False",-79.075,40.033,"2015"
2015-05-23,"shot","gun",47,"M",0,"MO","False","attack","Not fleeing","False",-93.515,38.658,"2015"
2015-05-23,"shot","gun",40,"M",0,"AZ","False","attack","Car","False",-109.33,34.094,"2015"
2015-05-23,"shot","gun",25,"M",1,"MI","True","attack","Not fleeing","False",-83.187,42.386,"2015"
2015-05-25,"shot","gun",31,"F",0,"TX","True","attack","Not fleeing","False",-97.721,30.332,"2015"
2015-05-25,"shot","knife",36,"M",1,"AL","True","attack","Not fleeing","False",-86.564,34.614,"2015"
2015-05-26,"shot","gun",51,"M",1,"NY","False","attack","Not fleeing","False",-73.889,40.657,"2015"
2015-05-26,"shot","undetermined",24,"M",0,"LA","False","attack","Not fleeing","False",-93.708,32.517,"2015"
2015-05-26,"shot","gun",62,"M",0,"WA","True","attack","Not fleeing","False",-122.014,47.838,"2015"
2015-05-27,"shot","knife",39,"M",0,"NJ","False","attack","Not fleeing","False",-74.113,40.444,"2015"
2015-05-27,"shot","toy weapon",24,"M",0,"OK","True","attack","Not fleeing","False",-97.455,35.634,"2015"
2015-05-27,"shot","knife",57,"M",0,"GA","True","attack","Not fleeing","False",-83.206,33.344,"2015"
2015-05-27,"shot and Tasered","unarmed",20,"M",0,"CA","False","other","Not fleeing","False",-118.139,33.785,"2015"
2015-05-27,"shot and Tasered","screwdriver",33,"M",0,"CA","True","other","Not fleeing","False",-116.699,32.751,"2015"
2015-05-28,"shot","gun",60,"M",0,"SC","False","attack","Not fleeing","False",-80.797,34.794,"2015"
2015-05-28,"shot","gun",32,"M",1,"CO","False","attack","Not fleeing","False",-104.976,39.894,"2015"
2015-05-28,"shot","gun",40,"M",1,"GA","False","attack","Not fleeing","False",-85.049,33.59,"2015"
2015-05-28,"shot and Tasered","lawn mower blade",18,"M",0,"MI","False","attack","Not fleeing","False",-83.216,42.14,"2015"
2015-05-29,"shot","knife",36,"M",1,"NJ","False","other","Not fleeing","False",-74.125,40.812,"2015"
2015-05-29,"shot","gun",35,"M",0,"OK","False","attack","Not fleeing","False",-95.891,35.842,"2015"
2015-05-29,"shot","gun",55,"M",0,"OR","False","attack","Not fleeing","False",-123.446,42.36,"2015"
2015-05-30,"shot","unarmed",19,"M",0,"AZ","False","attack","Foot","False",-111.986,34.69,"2015"
2015-05-30,"shot","toy weapon",39,"M",0,"TN","False","attack","Not fleeing","False",-86.709,36.126,"2015"
2015-05-31,"shot","toy weapon",47,"M",0,"TX","False","attack","Not fleeing","True",-95.616,31.734,"2015"
2015-06-01,"shot","gun",23,"M",0,"NY","True","attack","Other","False",-77.694,43.208,"2015"
2015-06-02,"shot","knife",26,"M",1,"MA","False","other","Not fleeing","False",-71.14,42.276,"2015"
2015-06-02,"shot","knife",26,"M",0,"TX","True","attack","Not fleeing","False",-97.517,32.869,"2015"
2015-06-03,"shot","gun",18,"M",0,"TX","True","attack","Car","False",-96.864,32.301,"2015"
2015-06-03,"shot","knife",33,"M",0,"TX","False","other","Car","False",-95.214,29.619,"2015"
2015-06-03,"shot","gun",56,"M",0,"NJ","True","attack","Not fleeing","False",-74.741,40.953,"2015"
2015-06-03,"shot","gun",46,"M",0,"CA","False","attack","Car","False",-119.223,35.787,"2015"
2015-06-03,"shot and Tasered","unarmed",36,"M",0,"NM","False","attack","Not fleeing","False",-106.756,34.751,"2015"
2015-06-05,"shot","gun",50,"M",0,"CA","False","attack","Not fleeing","False",-120.439,34.97,"2015"
2015-06-05,"shot","vehicle",45,"F",0,"WV","False","other","Car","False",-79.907,39.623,"2015"
2015-06-06,"shot","gun",53,"M",0,"FL","False","attack","Not fleeing","False",-82.25,27.059,"2015"
2015-06-06,"shot","gun",45,"M",0,"CA","False","attack","Foot","False",-121.751,36.905,"2015"
2015-06-06,"shot","box cutter",42,"M",0,"TX","True","other","Not fleeing","False",-102.139,32.009,"2015"
2015-06-06,"shot","gun",27,"M",0,"CO","False","attack","Car","False",-104.326,39.734,"2015"
2015-06-06,"shot and Tasered","gun",30,"M",1,"CA","False","attack","Not fleeing","True",-122.243,37.809,"2015"
2015-06-07,"shot","gun",36,"M",0,"FL","False","attack","Not fleeing","False",-80.606,28.084,"2015"
2015-06-07,"shot","gun",58,"M",0,"WA","True","attack","Not fleeing","False",-122.75,45.903,"2015"
2015-06-08,"shot","knife",30,"M",0,"CA","True","other","Not fleeing","True",-117.922,33.847,"2015"
2015-06-08,"shot","gun",69,"M",0,"AZ","True","attack","Not fleeing","False",-112.257,33.631,"2015"
2015-06-09,"shot","unarmed",30,"M",0,"OH","False","attack","Not fleeing","False",-83.662,41.037,"2015"
2015-06-09,"shot","gun",45,"M",0,"TX","False","attack","Car","False",-95.617,30.031,"2015"
2015-06-09,"shot","gun",22,"M",1,"OH","False","attack","Not fleeing","False",-84.546,39.164,"2015"
2015-06-09,"shot","unarmed",28,"M",0,"IA","False","other","Car","False",-93.698,41.623,"2015"
2015-06-10,"shot","gun",19,"M",1,"NY","False","attack","Not fleeing","False",-73.896,40.856,"2015"
2015-06-11,"shot","gun",40,"M",1,"FL","False","attack","Not fleeing","False",-80.105,26.276,"2015"
2015-06-11,"shot","undetermined",46,"M",1,"FL","False","other","Not fleeing","False",-80.2,25.787,"2015"
2015-06-11,"shot","gun",28,"M",0,"TX","True","attack","Not fleeing","False",-98.355,29.523,"2015"
2015-06-11,"shot","knife",22,"M",0,"NJ","True","other","Not fleeing","False",-74.04,40.907,"2015"
2015-06-12,"shot","toy weapon",17,"F",0,"IN","True","attack","Not fleeing","False",-86.165,40.469,"2015"
2015-06-13,"shot","gun",46,"M",0,"IN","False","attack","Not fleeing","False",-85.156,41.098,"2015"
2015-06-13,"shot","flagpole",35,"M",1,"KY","False","other","Not fleeing","False",-85.76,38.235,"2015"
2015-06-13,"shot","guns and explosives",35,"M",0,"TX","True","attack","Not fleeing","False",-96.708,32.648,"2015"
2015-06-14,"shot","gun",15,"M",0,"FL","True","attack","Not fleeing","False",-80.792,28.36,"2015"
2015-06-15,"shot","unarmed",22,"M",1,"CA","False","other","Foot","False",-119.951,38.951,"2015"
2015-06-16,"shot","gun",28,"M",0,"CA","False","attack","Not fleeing","False",-119.313,36.305,"2015"
2015-06-16,"shot","gun",31,"M",0,"ND","False","attack","Not fleeing","False",-98.863,47.937,"2015"
2015-06-17,"shot","gun",40,"F",0,"AL","False","attack","Car","False",-86.625,32.886,"2015"
2015-06-17,"shot","gun",48,"M",0,"NM","True","attack","Not fleeing","False",-103.135,32.732,"2015"
2015-06-18,"shot","knife",58,"M",0,"NY","False","attack","Foot","False",-73.968,40.576,"2015"
2015-06-19,"shot","knife",44,"M",0,"MA","True","other","Foot","False",-71.101,42.351,"2015"
2015-06-19,"shot","gun",21,"M",1,"OH","True","attack","Not fleeing","False",-84.394,39.156,"2015"
2015-06-19,"shot","gun",50,"M",0,"CO","False","attack","Not fleeing","False",-104.704,40.427,"2015"
2015-06-20,"shot","gun",23,"M",1,"IL","False","attack","Foot","False",-87.573,41.766,"2015"
2015-06-21,"shot","unarmed",24,"M",0,"CA","True","other","Not fleeing","False",-117.9,34.129,"2015"
2015-06-21,"shot","cordless drill",49,"M",0,"TX","True","other","Not fleeing","False",-95.442,30.03,"2015"
2015-06-22,"shot","gun",60,"M",0,"NC","False","attack","Foot","False",-80.887,36.229,"2015"
2015-06-22,"shot","gun",35,"M",0,"CA","False","attack","Not fleeing","False",-121.29,38.677,"2015"
2015-06-22,"shot","gun",29,"M",0,"GA","True","attack","Not fleeing","False",-82.02,33.415,"2015"
2015-06-22,"shot","gun",20,"M",1,"PA","False","attack","Car","False",-80.005,40.409,"2015"
2015-06-23,"shot","unarmed",34,"M",0,"IN","False","other","Car","False",-86.12,39.826,"2015"
2015-06-23,"shot","knife",22,"M",0,"KS","False","attack","Not fleeing","False",-97.944,38.063,"2015"
2015-06-23,"shot","knife",49,"M",0,"TX","True","other","Foot","False",-97.795,32.736,"2015"
2015-06-23,"shot","gun",32,"M",0,"NE","False","attack","Not fleeing","False",-96.158,41.278,"2015"
2015-06-24,"shot","gun",26,"M",1,"VA","False","attack","Not fleeing","True",-76.517,37.179,"2015"
2015-06-25,"shot","unarmed",41,"M",1,"MD","True","other","Not fleeing","False",-76.806,39.411,"2015"
2015-06-25,"shot","gun",61,"M",0,"CA","False","attack","Not fleeing","False",-119.659,37.08,"2015"
2015-06-26,"shot","gun",49,"M",0,"NY","False","attack","Other","False",-74.285,44.743,"2015"
2015-06-26,"shot","gun",28,"M",0,"TX","False","other","Foot","False",-98.64,29.418,"2015"
2015-06-27,"shot","gun",35,"M",0,"OK","False","attack","Not fleeing","True",-94.979,35.909,"2015"
2015-06-28,"shot","toy weapon",29,"M",0,"OR","False","attack","Not fleeing","False",-122.536,45.536,"2015"
2015-06-29,"shot","gun",51,"M",0,"NY","True","attack","Not fleeing","False",-74.069,43.208,"2015"
2015-06-30,"shot","gun",52,"M",0,"NC","False","attack","Not fleeing","False",-83.388,35.194,"2015"
2015-07-01,"shot","gun",32,"M",0,"OR","False","attack","Car","False",-123.384,42.646,"2015"
2015-07-02,"shot","toy weapon",45,"M",0,"MA","True","attack","Not fleeing","False",-71.014,42.053,"2015"
2015-07-02,"shot","knife",60,"M",0,"CA","False","other","Not fleeing","False",-117.164,32.99,"2015"
2015-07-02,"shot","unarmed",23,"M",1,"FL","False","attack","Foot","False",-81.626,30.3,"2015"
2015-07-03,"shot","gun",46,"M",0,"CA","False","attack","Not fleeing","False",-118.187,34.671,"2015"
2015-07-03,"shot","BB gun",33,"M",0,"NJ","True","attack","Not fleeing","False",-75.088,39.963,"2015"
2015-07-03,"shot","gun",39,"M",0,"FL","False","attack","Not fleeing","False",-80.134,25.813,"2015"
2015-07-03,"shot and Tasered","knife",27,"M",0,"CA","False","attack","Not fleeing","False",-117.894,34.024,"2015"
2015-07-04,"shot","gun",42,"M",1,"OK","False","attack","Foot","False",-97.444,35.414,"2015"
2015-07-04,"shot","gun",37,"M",0,"TN","False","attack","Not fleeing","False",-83.28,36.196,"2015"
2015-07-04,"shot","gun",23,"M",1,"VA","False","attack","Foot","False",-76.4,36.984,"2015"
2015-07-04,"shot","gun",36,"M",0,"NV","False","attack","Not fleeing","False",-115.043,36.057,"2015"
2015-07-05,"shot","unarmed",19,"M",0,"CA","False","attack","Foot","False",-121.872,37.662,"2015"
2015-07-05,"shot","gun",35,"M",0,"TX","False","attack","Foot","False",-97.74,30.269,"2015"
2015-07-05,"shot","unarmed",43,"M",0,"CA","False","other","Not fleeing","False",-118.071,33.833,"2015"
2015-07-05,"shot and Tasered","toy weapon",25,"M",0,"TX","True","attack","Not fleeing","False",-97.702,30.38,"2015"
2015-07-06,"shot","gun",20,"M",0,"OK","False","attack","Not fleeing","False",-97.576,35.418,"2015"
2015-07-06,"shot","knife",42,"M",0,"NH","True","other","Not fleeing","True",-71.976,44.153,"2015"
2015-07-06,"shot","knife",29,"M",1,"CA","False","attack","Not fleeing","False",-118.406,34.322,"2015"
